CustomerID,CustomerSegment,CardVariant,City,State
C005530,Affluent,Gold,Delhi,Delhi
C005531,Premium,SmartEarn,Mumbai,Maharashtra
C005533,Affluent,Platinum,Mumbai,Maharashtra
C005538,Premium,Gold,Ahmedabad,Gujarat
C005539,Premium,SmartEarn,Mumbai,Maharashtra
C005541,Upper Middle,Platinum,Gurugram,Haryana
C005544,Upper Middle,Platinum,Mumbai,Maharashtra
C005545,Affluent,Travel Platinum,Bengaluru,Karnataka
C005546,Premium,Platinum,Chennai,Tamil Nadu
C005550,Premium,Membership Rewards,Bengaluru,Karnataka
C005551,Upper Middle,Travel Platinum,Mumbai,Maharashtra
C005552,Affluent,Gold,Chennai,Tamil Nadu
C005553,Mass Affluent,Travel Platinum,Bengaluru,Karnataka
C005554,Affluent,Membership Rewards,Delhi,Delhi
C005555,Affluent,Membership Rewards,Delhi,Delhi
C005558,Premium,Platinum,Hyderabad,Telangana
C005559,Upper Middle,Travel Platinum,Mumbai,Maharashtra
C005560,Affluent,SmartEarn,Mumbai,Maharashtra
C005562,Premium,SmartEarn,Bengaluru,Karnataka
C005566,Premium,Gold,Mumbai,Maharashtra
C005567,Premium,Membership Rewards,Mumbai,Maharashtra
C005570,Premium,Gold,Bengaluru,Karnataka
C005574,Upper Middle,SmartEarn,Gurugram,Haryana
C005575,Affluent,Platinum,Bengaluru,Karnataka
C005577,Affluent,SmartEarn,Chennai,Tamil Nadu
C005578,Mass Affluent,Gold,Delhi,Delhi
C005580,Affluent,Membership Rewards,Jaipur,Rajasthan
C005582,Upper Middle,SmartEarn,Delhi,Delhi
C005583,Affluent,Platinum,Mumbai,Maharashtra
C005584,Premium,Travel Platinum,Delhi,Delhi
C005586,Premium,Gold,Mumbai,Maharashtra
C005587,Premium,Gold,Mumbai,Maharashtra
C005588,Upper Middle,Corporate,Bengaluru,Karnataka
C005589,Upper Middle,Travel Platinum,Delhi,Delhi
C005590,Upper Middle,Gold,Hyderabad,Telangana
C005592,Upper Middle,Travel Platinum,Kolkata,West Bengal
C005593,Affluent,Membership Rewards,Pune,Maharashtra
C005594,Affluent,Gold,Kolkata,West Bengal
C005595,Affluent,Gold,Bengaluru,Karnataka
C005600,Affluent,Travel Platinum,Delhi,Delhi
C005601,Premium,Membership Rewards,Ahmedabad,Gujarat
C005602,Premium,Platinum,Delhi,Delhi
C005603,Upper Middle,Gold,Chennai,Tamil Nadu
C005607,Upper Middle,SmartEarn,Pune,Maharashtra
C005608,Upper Middle,SmartEarn,Mumbai,Maharashtra
C005614,Premium,Membership Rewards,Kolkata,West Bengal
C005615,Affluent,Gold,Hyderabad,Telangana
C005616,Premium,Gold,Mumbai,Maharashtra
C005620,Affluent,Travel Platinum,Ahmedabad,Gujarat
C005621,Affluent,Membership Rewards,Mumbai,Maharashtra
C005622,Upper Middle,Corporate,Hyderabad,Telangana
C005626,Premium,SmartEarn,Mumbai,Maharashtra
C005627,Premium,Membership Rewards,Hyderabad,Telangana
C005629,Affluent,Membership Rewards,Mumbai,Maharashtra
C005632,Affluent,Gold,Pune,Maharashtra
C005634,Affluent,Membership Rewards,Hyderabad,Telangana
C005635,Affluent,Travel Platinum,Delhi,Delhi
C005636,Premium,Membership Rewards,Hyderabad,Telangana
C005637,Affluent,Gold,Bengaluru,Karnataka
C005640,Premium,Corporate,Gurugram,Haryana
C005641,Affluent,Corporate,Mumbai,Maharashtra
C005642,Premium,Platinum,Mumbai,Maharashtra
C005644,Premium,Membership Rewards,Kolkata,West Bengal
C005645,Affluent,Gold,Delhi,Delhi
C005646,Mass Affluent,Platinum,Pune,Maharashtra
C005649,Premium,Membership Rewards,Bengaluru,Karnataka
C005651,Upper Middle,Membership Rewards,Bengaluru,Karnataka
C005652,Upper Middle,Gold,Mumbai,Maharashtra
C005656,Mass Affluent,Membership Rewards,Pune,Maharashtra
C005658,Upper Middle,Gold,Bengaluru,Karnataka
C005659,Upper Middle,SmartEarn,Gurugram,Haryana
C005661,Upper Middle,Travel Platinum,Mumbai,Maharashtra
C005663,Affluent,Platinum,Pune,Maharashtra
C005665,Premium,Membership Rewards,Bengaluru,Karnataka
C005669,Affluent,SmartEarn,Hyderabad,Telangana
C005671,Affluent,Membership Rewards,Mumbai,Maharashtra
C005673,Affluent,Gold,Mumbai,Maharashtra
C005675,Upper Middle,Travel Platinum,Pune,Maharashtra
C005676,Affluent,SmartEarn,Chennai,Tamil Nadu
C005677,Premium,Gold,Hyderabad,Telangana
C005680,Premium,Platinum,Hyderabad,Telangana
C005683,Premium,SmartEarn,Bengaluru,Karnataka
C005686,Affluent,Membership Rewards,Bengaluru,Karnataka
C005691,Upper Middle,Platinum,Chennai,Tamil Nadu
C005692,Upper Middle,Membership Rewards,Delhi,Delhi
C005695,Affluent,Corporate,Mumbai,Maharashtra
C005696,Affluent,Gold,Mumbai,Maharashtra
C005697,Affluent,Membership Rewards,Mumbai,Maharashtra
C005699,Affluent,Gold,Delhi,Delhi
C005701,Affluent,Corporate,Mumbai,Maharashtra
C005703,Premium,Gold,Chennai,Tamil Nadu
C005710,Mass Affluent,Platinum,Mumbai,Maharashtra
C005715,Premium,Platinum,Mumbai,Maharashtra
C005716,Affluent,Membership Rewards,Pune,Maharashtra
C005718,Affluent,Platinum,Mumbai,Maharashtra
C005720,Premium,SmartEarn,Bengaluru,Karnataka
C005721,Affluent,Membership Rewards,Hyderabad,Telangana
C005724,Affluent,Membership Rewards,Bengaluru,Karnataka
C005725,Affluent,SmartEarn,Delhi,Delhi
C005726,Premium,SmartEarn,Ahmedabad,Gujarat
C005727,Mass Affluent,Gold,Mumbai,Maharashtra
C005728,Premium,Gold,Gurugram,Haryana
C005729,Upper Middle,Platinum,Gurugram,Haryana
C005731,Upper Middle,Corporate,Delhi,Delhi
C005732,Mass Affluent,Platinum,Hyderabad,Telangana
C005736,Premium,Membership Rewards,Gurugram,Haryana
C005738,Premium,SmartEarn,Delhi,Delhi
C005740,Upper Middle,Travel Platinum,Jaipur,Rajasthan
C005741,Upper Middle,Corporate,Bengaluru,Karnataka
C005742,Affluent,Membership Rewards,Delhi,Delhi
C005743,Premium,Membership Rewards,Chennai,Tamil Nadu
C005744,Upper Middle,Travel Platinum,Mumbai,Maharashtra
C005745,Premium,Corporate,Hyderabad,Telangana
C005746,Upper Middle,Gold,Ahmedabad,Gujarat
C005748,Upper Middle,Travel Platinum,Gurugram,Haryana
C005749,Premium,SmartEarn,Mumbai,Maharashtra
C005750,Premium,Platinum,Gurugram,Haryana
C005751,Affluent,Corporate,Chennai,Tamil Nadu
C005753,Affluent,Membership Rewards,Bengaluru,Karnataka
C005755,Affluent,Gold,Bengaluru,Karnataka
C005756,Affluent,Platinum,Delhi,Delhi
C005757,Affluent,Gold,Gurugram,Haryana
C005759,Premium,Gold,Mumbai,Maharashtra
C005760,Upper Middle,Platinum,Gurugram,Haryana
C005763,Premium,Membership Rewards,Pune,Maharashtra
C005765,Premium,Membership Rewards,Mumbai,Maharashtra
C005766,Affluent,Membership Rewards,Hyderabad,Telangana
C005770,Upper Middle,Corporate,Bengaluru,Karnataka
C005773,Affluent,Membership Rewards,Mumbai,Maharashtra
C005776,Premium,Gold,Pune,Maharashtra
C005777,Premium,Membership Rewards,Mumbai,Maharashtra
C005778,Premium,Platinum,Gurugram,Haryana
C005779,Affluent,SmartEarn,Mumbai,Maharashtra
C005781,Premium,Gold,Bengaluru,Karnataka
C005782,Mass Affluent,Gold,Delhi,Delhi
C005784,Premium,Corporate,Hyderabad,Telangana
C005786,Upper Middle,SmartEarn,Chennai,Tamil Nadu
C005787,Premium,Corporate,Delhi,Delhi
C005788,Affluent,SmartEarn,Mumbai,Maharashtra
C005789,Mass Affluent,Gold,Gurugram,Haryana
C005793,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C005794,Upper Middle,Travel Platinum,Mumbai,Maharashtra
C005795,Upper Middle,Membership Rewards,Hyderabad,Telangana
C005796,Upper Middle,Gold,Pune,Maharashtra
C005797,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C005799,Premium,Gold,Chennai,Tamil Nadu
C005801,Upper Middle,Platinum,Chennai,Tamil Nadu
C005804,Premium,Gold,Pune,Maharashtra
C005806,Premium,Travel Platinum,Kolkata,West Bengal
C005808,Affluent,Gold,Delhi,Delhi
C005809,Affluent,Platinum,Mumbai,Maharashtra
C005811,Premium,Gold,Chennai,Tamil Nadu
C005812,Premium,Platinum,Mumbai,Maharashtra
C005816,Affluent,Travel Platinum,Gurugram,Haryana
C005817,Affluent,Platinum,Mumbai,Maharashtra
C005819,Premium,Gold,Hyderabad,Telangana
C005820,Affluent,Travel Platinum,Pune,Maharashtra
C005822,Affluent,Gold,Gurugram,Haryana
C005823,Upper Middle,Gold,Pune,Maharashtra
C005825,Premium,SmartEarn,Delhi,Delhi
C005827,Premium,SmartEarn,Mumbai,Maharashtra
C005828,Mass Affluent,Gold,Mumbai,Maharashtra
C005829,Mass Affluent,Travel Platinum,Ahmedabad,Gujarat
C005830,Affluent,SmartEarn,Delhi,Delhi
C005833,Upper Middle,Gold,Delhi,Delhi
C005834,Premium,Gold,Mumbai,Maharashtra
C005836,Affluent,Travel Platinum,Chennai,Tamil Nadu
C005838,Upper Middle,Platinum,Mumbai,Maharashtra
C005839,Premium,Platinum,Bengaluru,Karnataka
C005840,Upper Middle,Membership Rewards,Bengaluru,Karnataka
C005842,Premium,Travel Platinum,Mumbai,Maharashtra
C005843,Premium,Platinum,Hyderabad,Telangana
C005847,Upper Middle,Gold,Hyderabad,Telangana
C005848,Premium,Corporate,Delhi,Delhi
C005850,Affluent,Corporate,Bengaluru,Karnataka
C005851,Affluent,Membership Rewards,Hyderabad,Telangana
C005853,Affluent,Gold,Delhi,Delhi
C005854,Upper Middle,Gold,Hyderabad,Telangana
C005856,Affluent,Gold,Delhi,Delhi
C005858,Affluent,Gold,Chennai,Tamil Nadu
C005859,Upper Middle,Corporate,Hyderabad,Telangana
C005860,Mass Affluent,Gold,Bengaluru,Karnataka
C005862,Upper Middle,Membership Rewards,Delhi,Delhi
C005863,Upper Middle,Gold,Hyderabad,Telangana
C005865,Mass Affluent,Gold,Gurugram,Haryana
C005867,Affluent,Travel Platinum,Delhi,Delhi
C005869,Upper Middle,Platinum,Hyderabad,Telangana
C005870,Premium,Gold,Kolkata,West Bengal
C005871,Premium,Corporate,Bengaluru,Karnataka
C005872,Affluent,Membership Rewards,Hyderabad,Telangana
C005873,Premium,Platinum,Delhi,Delhi
C005874,Upper Middle,Gold,Mumbai,Maharashtra
C005876,Affluent,Membership Rewards,Bengaluru,Karnataka
C005877,Upper Middle,Corporate,Jaipur,Rajasthan
C005879,Upper Middle,Travel Platinum,Mumbai,Maharashtra
C005881,Affluent,Travel Platinum,Delhi,Delhi
C005882,Premium,Corporate,Mumbai,Maharashtra
C005883,Upper Middle,SmartEarn,Delhi,Delhi
C005885,Premium,Gold,Hyderabad,Telangana
C005886,Affluent,SmartEarn,Mumbai,Maharashtra
C005888,Affluent,Gold,Delhi,Delhi
C005889,Upper Middle,SmartEarn,Mumbai,Maharashtra
C005891,Upper Middle,Corporate,Delhi,Delhi
C005892,Upper Middle,SmartEarn,Gurugram,Haryana
C005893,Affluent,Travel Platinum,Bengaluru,Karnataka
C005895,Premium,Platinum,Hyderabad,Telangana
C005897,Mass Affluent,SmartEarn,Bengaluru,Karnataka
C005900,Affluent,SmartEarn,Pune,Maharashtra
C005902,Premium,Membership Rewards,Jaipur,Rajasthan
C005903,Affluent,Travel Platinum,Mumbai,Maharashtra
C005905,Affluent,Platinum,Mumbai,Maharashtra
C005906,Premium,Platinum,Bengaluru,Karnataka
C005910,Mass Affluent,Membership Rewards,Mumbai,Maharashtra
C005914,Upper Middle,Gold,Delhi,Delhi
C005915,Affluent,Gold,Hyderabad,Telangana
C005917,Upper Middle,Travel Platinum,Mumbai,Maharashtra
C005918,Premium,Gold,Mumbai,Maharashtra
C005919,Upper Middle,SmartEarn,Delhi,Delhi
C005920,Premium,Membership Rewards,Mumbai,Maharashtra
C005921,Affluent,SmartEarn,Chennai,Tamil Nadu
C005922,Affluent,Platinum,Bengaluru,Karnataka
C005923,Mass Affluent,Gold,Hyderabad,Telangana
C005925,Affluent,Gold,Delhi,Delhi
C005926,Premium,Gold,Pune,Maharashtra
C005927,Premium,Membership Rewards,Hyderabad,Telangana
C005928,Premium,Platinum,Mumbai,Maharashtra
C005929,Premium,Corporate,Delhi,Delhi
C005930,Premium,Gold,Jaipur,Rajasthan
C005931,Affluent,Gold,Gurugram,Haryana
C005937,Premium,Platinum,Bengaluru,Karnataka
C005938,Premium,SmartEarn,Hyderabad,Telangana
C005941,Premium,Corporate,Mumbai,Maharashtra
C005942,Premium,Gold,Hyderabad,Telangana
C005943,Affluent,SmartEarn,Hyderabad,Telangana
C005947,Upper Middle,Platinum,Bengaluru,Karnataka
C005948,Affluent,Travel Platinum,Bengaluru,Karnataka
C005950,Upper Middle,Gold,Ahmedabad,Gujarat
C005952,Upper Middle,Membership Rewards,Delhi,Delhi
C005954,Upper Middle,Platinum,Mumbai,Maharashtra
C005955,Premium,Gold,Chennai,Tamil Nadu
C005956,Premium,SmartEarn,Bengaluru,Karnataka
C005957,Premium,Platinum,Jaipur,Rajasthan
C005958,Upper Middle,Corporate,Jaipur,Rajasthan
C005959,Affluent,Travel Platinum,Mumbai,Maharashtra
C005960,Premium,Platinum,Delhi,Delhi
C005963,Affluent,Gold,Bengaluru,Karnataka
C005964,Upper Middle,Platinum,Gurugram,Haryana
C005967,Premium,Gold,Mumbai,Maharashtra
C005968,Affluent,SmartEarn,Hyderabad,Telangana
C005974,Affluent,Travel Platinum,Bengaluru,Karnataka
C005977,Premium,Membership Rewards,Mumbai,Maharashtra
C005979,Premium,Platinum,Delhi,Delhi
C005980,Upper Middle,Corporate,Pune,Maharashtra
C005981,Affluent,Membership Rewards,Chennai,Tamil Nadu
C005984,Affluent,Gold,Pune,Maharashtra
C005989,Premium,SmartEarn,Mumbai,Maharashtra
C005990,Premium,Platinum,Mumbai,Maharashtra
C005994,Premium,Platinum,Bengaluru,Karnataka
C005996,Affluent,Platinum,Bengaluru,Karnataka
C005998,Upper Middle,Membership Rewards,Hyderabad,Telangana
C005999,Mass Affluent,Platinum,Mumbai,Maharashtra
C006003,Premium,Travel Platinum,Mumbai,Maharashtra
C006005,Affluent,Corporate,Gurugram,Haryana
C006006,Affluent,Platinum,Bengaluru,Karnataka
C006007,Premium,Gold,Gurugram,Haryana
C006008,Premium,Membership Rewards,Kolkata,West Bengal
C006009,Premium,Membership Rewards,Bengaluru,Karnataka
C006011,Premium,Membership Rewards,Jaipur,Rajasthan
C006012,Premium,Gold,Mumbai,Maharashtra
C006013,Mass Affluent,Membership Rewards,Bengaluru,Karnataka
C006014,Premium,Corporate,Delhi,Delhi
C006015,Mass Affluent,Membership Rewards,Bengaluru,Karnataka
C006016,Upper Middle,SmartEarn,Chennai,Tamil Nadu
C006017,Affluent,Gold,Bengaluru,Karnataka
C006019,Premium,Gold,Delhi,Delhi
C006020,Affluent,Travel Platinum,Jaipur,Rajasthan
C006022,Premium,Membership Rewards,Hyderabad,Telangana
C006023,Affluent,Gold,Pune,Maharashtra
C006024,Premium,SmartEarn,Bengaluru,Karnataka
C006026,Premium,Travel Platinum,Bengaluru,Karnataka
C006027,Affluent,Membership Rewards,Delhi,Delhi
C006028,Affluent,Corporate,Chennai,Tamil Nadu
C006030,Premium,SmartEarn,Mumbai,Maharashtra
C006032,Premium,Gold,Gurugram,Haryana
C006034,Upper Middle,Gold,Mumbai,Maharashtra
C006036,Premium,SmartEarn,Mumbai,Maharashtra
C006037,Mass Affluent,Corporate,Delhi,Delhi
C006038,Affluent,SmartEarn,Gurugram,Haryana
C006039,Premium,Travel Platinum,Mumbai,Maharashtra
C006040,Affluent,SmartEarn,Delhi,Delhi
C006041,Mass Affluent,Gold,Bengaluru,Karnataka
C006042,Upper Middle,Gold,Bengaluru,Karnataka
C006045,Premium,Platinum,Hyderabad,Telangana
C006046,Upper Middle,SmartEarn,Gurugram,Haryana
C006047,Affluent,Travel Platinum,Delhi,Delhi
C006048,Premium,Gold,Delhi,Delhi
C006049,Affluent,Travel Platinum,Chennai,Tamil Nadu
C006050,Premium,Gold,Mumbai,Maharashtra
C006053,Premium,SmartEarn,Chennai,Tamil Nadu
C006061,Affluent,Membership Rewards,Mumbai,Maharashtra
C006062,Affluent,Gold,Bengaluru,Karnataka
C006063,Affluent,Platinum,Kolkata,West Bengal
C006065,Mass Affluent,Gold,Hyderabad,Telangana
C006066,Affluent,Gold,Gurugram,Haryana
C006067,Affluent,Membership Rewards,Chennai,Tamil Nadu
C006068,Affluent,Membership Rewards,Bengaluru,Karnataka
C006070,Affluent,Platinum,Mumbai,Maharashtra
C006071,Affluent,SmartEarn,Bengaluru,Karnataka
C006072,Affluent,Membership Rewards,Mumbai,Maharashtra
C006073,Premium,SmartEarn,Gurugram,Haryana
C006075,Upper Middle,Platinum,Kolkata,West Bengal
C006078,Mass Affluent,Membership Rewards,Jaipur,Rajasthan
C006083,Affluent,Travel Platinum,Bengaluru,Karnataka
C006084,Mass Affluent,Travel Platinum,Pune,Maharashtra
C006089,Affluent,SmartEarn,Mumbai,Maharashtra
C006093,Upper Middle,Gold,Delhi,Delhi
C006097,Premium,Gold,Delhi,Delhi
C006098,Affluent,Membership Rewards,Bengaluru,Karnataka
C006099,Upper Middle,Gold,Delhi,Delhi
C006100,Affluent,SmartEarn,Delhi,Delhi
C006102,Premium,Platinum,Delhi,Delhi
C006104,Upper Middle,Platinum,Pune,Maharashtra
C006106,Premium,SmartEarn,Bengaluru,Karnataka
C006109,Affluent,Membership Rewards,Hyderabad,Telangana
C006112,Premium,Gold,Hyderabad,Telangana
C006113,Affluent,Membership Rewards,Chennai,Tamil Nadu
C006117,Affluent,Membership Rewards,Bengaluru,Karnataka
C006119,Premium,Gold,Delhi,Delhi
C006120,Affluent,Gold,Gurugram,Haryana
C006129,Affluent,SmartEarn,Mumbai,Maharashtra
C006131,Affluent,Membership Rewards,Pune,Maharashtra
C006135,Upper Middle,SmartEarn,Mumbai,Maharashtra
C006140,Affluent,SmartEarn,Mumbai,Maharashtra
C006144,Upper Middle,Gold,Bengaluru,Karnataka
C006146,Premium,Gold,Mumbai,Maharashtra
C006148,Affluent,Membership Rewards,Pune,Maharashtra
C006149,Mass Affluent,Gold,Kolkata,West Bengal
C006153,Premium,Corporate,Chennai,Tamil Nadu
C006155,Affluent,Travel Platinum,Bengaluru,Karnataka
C006157,Affluent,Corporate,Delhi,Delhi
C006160,Premium,Corporate,Gurugram,Haryana
C006161,Affluent,Platinum,Ahmedabad,Gujarat
C006162,Affluent,Platinum,Chennai,Tamil Nadu
C006168,Affluent,Gold,Mumbai,Maharashtra
C006170,Upper Middle,Gold,Mumbai,Maharashtra
C006172,Mass Affluent,Platinum,Bengaluru,Karnataka
C006173,Mass Affluent,Corporate,Delhi,Delhi
C006175,Mass Affluent,Corporate,Hyderabad,Telangana
C006176,Premium,Gold,Mumbai,Maharashtra
C006177,Upper Middle,Membership Rewards,Chennai,Tamil Nadu
C006179,Premium,Membership Rewards,Mumbai,Maharashtra
C006180,Upper Middle,Platinum,Chennai,Tamil Nadu
C006181,Affluent,SmartEarn,Mumbai,Maharashtra
C006183,Premium,Travel Platinum,Kolkata,West Bengal
C006184,Upper Middle,Travel Platinum,Bengaluru,Karnataka
C006186,Mass Affluent,Platinum,Bengaluru,Karnataka
C006189,Premium,SmartEarn,Chennai,Tamil Nadu
C006192,Upper Middle,Gold,Mumbai,Maharashtra
C006195,Premium,Gold,Mumbai,Maharashtra
C006196,Premium,Travel Platinum,Bengaluru,Karnataka
C006198,Upper Middle,Membership Rewards,Chennai,Tamil Nadu
C006199,Premium,SmartEarn,Bengaluru,Karnataka
C006200,Premium,Gold,Hyderabad,Telangana
C006201,Upper Middle,Membership Rewards,Chennai,Tamil Nadu
C006202,Affluent,Travel Platinum,Bengaluru,Karnataka
C006203,Premium,Gold,Mumbai,Maharashtra
C006205,Affluent,SmartEarn,Bengaluru,Karnataka
C006206,Premium,Gold,Delhi,Delhi
C006207,Premium,Platinum,Bengaluru,Karnataka
C006208,Upper Middle,Membership Rewards,Pune,Maharashtra
C006212,Premium,Gold,Mumbai,Maharashtra
C006214,Mass Affluent,Gold,Kolkata,West Bengal
C006215,Affluent,SmartEarn,Delhi,Delhi
C006216,Affluent,Gold,Bengaluru,Karnataka
C006218,Premium,Gold,Ahmedabad,Gujarat
C006221,Affluent,Gold,Chennai,Tamil Nadu
C006223,Affluent,Gold,Hyderabad,Telangana
C006224,Upper Middle,Corporate,Bengaluru,Karnataka
C006225,Affluent,Platinum,Delhi,Delhi
C006226,Premium,Travel Platinum,Bengaluru,Karnataka
C006228,Affluent,Corporate,Mumbai,Maharashtra
C006232,Affluent,Gold,Bengaluru,Karnataka
C006233,Premium,SmartEarn,Mumbai,Maharashtra
C006234,Premium,Platinum,Kolkata,West Bengal
C006236,Affluent,Membership Rewards,Delhi,Delhi
C006238,Affluent,Gold,Delhi,Delhi
C006239,Upper Middle,Travel Platinum,Jaipur,Rajasthan
C006241,Affluent,Gold,Delhi,Delhi
C006242,Upper Middle,Travel Platinum,Mumbai,Maharashtra
C006243,Premium,Gold,Gurugram,Haryana
C006244,Premium,Gold,Bengaluru,Karnataka
C006245,Premium,Membership Rewards,Chennai,Tamil Nadu
C006248,Affluent,SmartEarn,Jaipur,Rajasthan
C006249,Premium,Travel Platinum,Gurugram,Haryana
C006250,Affluent,Membership Rewards,Mumbai,Maharashtra
C006252,Affluent,Membership Rewards,Hyderabad,Telangana
C006253,Premium,Membership Rewards,Mumbai,Maharashtra
C006255,Premium,Platinum,Pune,Maharashtra
C006256,Affluent,Gold,Bengaluru,Karnataka
C006258,Affluent,Membership Rewards,Bengaluru,Karnataka
C006259,Premium,Gold,Hyderabad,Telangana
C006260,Affluent,SmartEarn,Delhi,Delhi
C006261,Affluent,Gold,Mumbai,Maharashtra
C006262,Upper Middle,Platinum,Delhi,Delhi
C006266,Premium,Membership Rewards,Mumbai,Maharashtra
C006269,Premium,Membership Rewards,Mumbai,Maharashtra
C006271,Premium,Corporate,Bengaluru,Karnataka
C006277,Affluent,Travel Platinum,Kolkata,West Bengal
C006280,Affluent,Membership Rewards,Bengaluru,Karnataka
C006284,Premium,Gold,Mumbai,Maharashtra
C006285,Premium,Platinum,Chennai,Tamil Nadu
C006286,Premium,Membership Rewards,Pune,Maharashtra
C006289,Affluent,Travel Platinum,Pune,Maharashtra
C006290,Mass Affluent,SmartEarn,Pune,Maharashtra
C006291,Premium,Gold,Mumbai,Maharashtra
C006292,Upper Middle,Gold,Mumbai,Maharashtra
C006295,Affluent,Corporate,Gurugram,Haryana
C006297,Premium,Platinum,Mumbai,Maharashtra
C006298,Affluent,Gold,Delhi,Delhi
C006299,Premium,SmartEarn,Ahmedabad,Gujarat
C006306,Affluent,Platinum,Gurugram,Haryana
C006307,Mass Affluent,SmartEarn,Bengaluru,Karnataka
C006311,Mass Affluent,Travel Platinum,Chennai,Tamil Nadu
C006314,Premium,Gold,Delhi,Delhi
C006319,Premium,SmartEarn,Delhi,Delhi
C006321,Affluent,Membership Rewards,Bengaluru,Karnataka
C006325,Affluent,Gold,Bengaluru,Karnataka
C006327,Upper Middle,Corporate,Pune,Maharashtra
C006330,Affluent,Gold,Delhi,Delhi
C006332,Upper Middle,Membership Rewards,Pune,Maharashtra
C006333,Premium,Gold,Kolkata,West Bengal
C006335,Premium,Platinum,Bengaluru,Karnataka
C006336,Premium,Corporate,Bengaluru,Karnataka
C006341,Upper Middle,SmartEarn,Delhi,Delhi
C006344,Mass Affluent,Membership Rewards,Delhi,Delhi
C006345,Upper Middle,SmartEarn,Delhi,Delhi
C006347,Affluent,Corporate,Bengaluru,Karnataka
C006348,Affluent,Gold,Mumbai,Maharashtra
C006349,Mass Affluent,Platinum,Hyderabad,Telangana
C006355,Premium,SmartEarn,Bengaluru,Karnataka
C006358,Affluent,Corporate,Ahmedabad,Gujarat
C006359,Premium,SmartEarn,Mumbai,Maharashtra
C006361,Premium,Corporate,Kolkata,West Bengal
C006365,Affluent,Corporate,Mumbai,Maharashtra
C006366,Affluent,SmartEarn,Jaipur,Rajasthan
C006369,Premium,Membership Rewards,Chennai,Tamil Nadu
C006371,Upper Middle,Gold,Jaipur,Rajasthan
C006372,Upper Middle,Travel Platinum,Delhi,Delhi
C006374,Affluent,Membership Rewards,Mumbai,Maharashtra
C006376,Affluent,Membership Rewards,Bengaluru,Karnataka
C006377,Premium,SmartEarn,Kolkata,West Bengal
C006378,Premium,Travel Platinum,Bengaluru,Karnataka
C006379,Upper Middle,Gold,Hyderabad,Telangana
C006383,Affluent,Membership Rewards,Jaipur,Rajasthan
C006388,Upper Middle,SmartEarn,Mumbai,Maharashtra
C006389,Premium,Platinum,Pune,Maharashtra
C006390,Affluent,Platinum,Pune,Maharashtra
