TransactionID,TransactionDate,FY,Quarter,Month,FiscalMonthOrder,CalendarYear,MonthNo,CustomerID,CardNetwork,CardVariant,CustomerSegment,City,State,MerchantCategory,MerchantName,Channel,TransactionAmount_INR
T00409045,2025-09-17,FY25-26,Q2,Sep-25,6,2025,9,C014703,AmEx,Gold,Affluent,Delhi,Delhi,Grocery,Reliance Fresh,POS,1216.0
T00295781,2026-01-15,FY25-26,Q4,Jan-26,10,2026,1,C010652,AmEx,Membership Rewards,Mass Affluent,Hyderabad,Telangana,E-commerce,Myntra,Online,385.0
T00587080,2025-06-29,FY25-26,Q1,Jun-25,3,2025,6,C021112,AmEx,Platinum,Premium,Gurugram,Haryana,Hotels,Radisson,Online,8334.0
T00758338,2025-10-14,FY25-26,Q3,Oct-25,7,2025,10,C027255,AmEx,SmartEarn,Upper Middle,Mumbai,Maharashtra,Dining,Starbucks,POS,1668.0
T00435823,2026-01-20,FY25-26,Q4,Jan-26,10,2026,1,C015674,AmEx,SmartEarn,Premium,Bengaluru,Karnataka,Education,Coursera,Online,4119.0
T00764045,2026-03-16,FY25-26,Q4,Mar-26,12,2026,3,C027459,AmEx,Corporate,Affluent,Gurugram,Haryana,Dining,Mainland China,POS,5112.0
T00450719,2025-11-09,FY25-26,Q3,Nov-25,8,2025,11,C016219,AmEx,SmartEarn,Premium,Mumbai,Maharashtra,Luxury Retail,Rolex Boutique,Online,2962.0
T00134389,2026-02-22,FY25-26,Q4,Feb-26,11,2026,2,C004838,AmEx,SmartEarn,Upper Middle,Chennai,Tamil Nadu,Dining,Zomato Dining,POS,772.0
T00271041,2025-05-26,FY25-26,Q1,May-25,2,2025,5,C009774,AmEx,Corporate,Affluent,Pune,Maharashtra,Luxury Retail,Sephora,POS,10326.0
T00482051,2025-05-25,FY25-26,Q1,May-25,2,2025,5,C017340,AmEx,Gold,Upper Middle,Bengaluru,Karnataka,Education,Coursera,Online,1000.0
T00851692,2026-02-19,FY25-26,Q4,Feb-26,11,2026,2,C030626,AmEx,Travel Platinum,Premium,Chennai,Tamil Nadu,Dining,Barbeque Nation,POS,2260.0
T00392357,2025-04-13,FY25-26,Q1,Apr-25,1,2025,4,C014102,AmEx,Travel Platinum,Upper Middle,Ahmedabad,Gujarat,Hotels,Radisson,Online,3600.0
T00195344,2025-12-17,FY25-26,Q3,Dec-25,9,2025,12,C007043,AmEx,Corporate,Upper Middle,Delhi,Delhi,Luxury Retail,Rolex Boutique,POS,8585.0
T00236327,2025-10-25,FY25-26,Q3,Oct-25,7,2025,10,C008531,AmEx,Membership Rewards,Affluent,Mumbai,Maharashtra,Travel,Akbar Travels,POS,16864.0
T00757120,2025-12-16,FY25-26,Q3,Dec-25,9,2025,12,C027213,AmEx,Gold,Premium,Bengaluru,Karnataka,Entertainment,Netflix,Online,1948.0
T00806671,2025-06-14,FY25-26,Q1,Jun-25,3,2025,6,C029004,AmEx,Membership Rewards,Affluent,Mumbai,Maharashtra,Hotels,Radisson,POS,2634.0
T00838843,2025-07-03,FY25-26,Q2,Jul-25,4,2025,7,C030157,AmEx,SmartEarn,Mass Affluent,Mumbai,Maharashtra,Travel,Akbar Travels,POS,934.0
T00602764,2025-11-19,FY25-26,Q3,Nov-25,8,2025,11,C021672,AmEx,Membership Rewards,Affluent,Hyderabad,Telangana,Grocery,Nature's Basket,POS,300.0
T00604996,2025-12-11,FY25-26,Q3,Dec-25,9,2025,12,C021753,AmEx,Corporate,Upper Middle,Gurugram,Haryana,Travel,Yatra,Online,4954.0
T00374870,2026-01-13,FY25-26,Q4,Jan-26,10,2026,1,C013476,AmEx,Membership Rewards,Affluent,Mumbai,Maharashtra,Electronics,Reliance Digital,Online,2434.0
T00719215,2026-01-31,FY25-26,Q4,Jan-26,10,2026,1,C025868,AmEx,Platinum,Affluent,Ahmedabad,Gujarat,Electronics,Croma,Online,7003.0
T00239208,2025-09-26,FY25-26,Q2,Sep-25,6,2025,9,C008635,AmEx,Travel Platinum,Affluent,Hyderabad,Telangana,Travel,MakeMyTrip,POS,4851.0
T00867911,2025-09-25,FY25-26,Q2,Sep-25,6,2025,9,C031207,AmEx,Corporate,Affluent,Hyderabad,Telangana,E-commerce,Amazon India,Online,2923.0
T00387228,2025-04-30,FY25-26,Q1,Apr-25,1,2025,4,C013921,AmEx,Corporate,Affluent,Hyderabad,Telangana,Dining,Starbucks,POS,3388.0
T00015562,2026-01-17,FY25-26,Q4,Jan-26,10,2026,1,C000566,AmEx,Gold,Affluent,Ahmedabad,Gujarat,Luxury Retail,Tata CLiQ Luxury,POS,5062.0
T00292078,2025-04-06,FY25-26,Q1,Apr-25,1,2025,4,C010524,AmEx,Corporate,Upper Middle,Ahmedabad,Gujarat,E-commerce,Flipkart,Online,922.0
T00684267,2025-06-09,FY25-26,Q1,Jun-25,3,2025,6,C024608,AmEx,Membership Rewards,Affluent,Chennai,Tamil Nadu,Grocery,BigBasket,POS,232.0
T00737958,2026-03-04,FY25-26,Q4,Mar-26,12,2026,3,C026530,AmEx,Gold,Premium,Mumbai,Maharashtra,Travel,MakeMyTrip,POS,4230.0
T00675943,2025-11-04,FY25-26,Q3,Nov-25,8,2025,11,C024305,AmEx,Membership Rewards,Premium,Pune,Maharashtra,Electronics,Reliance Digital,POS,6062.0
T00555642,2025-11-27,FY25-26,Q3,Nov-25,8,2025,11,C019983,AmEx,Gold,Premium,Mumbai,Maharashtra,Hotels,ITC Hotels,Online,10806.0
T00412562,2025-09-05,FY25-26,Q2,Sep-25,6,2025,9,C014829,AmEx,SmartEarn,Affluent,Delhi,Delhi,Dining,Barbeque Nation,Online,2448.0
T00551944,2025-10-16,FY25-26,Q3,Oct-25,7,2025,10,C019853,AmEx,Gold,Premium,Gurugram,Haryana,Travel,Air India,POS,11328.0
T00836247,2025-11-29,FY25-26,Q3,Nov-25,8,2025,11,C030062,AmEx,Gold,Upper Middle,Gurugram,Haryana,Hotels,Taj Hotels,Online,4542.0
T00035432,2025-11-12,FY25-26,Q3,Nov-25,8,2025,11,C001280,AmEx,Platinum,Affluent,Chennai,Tamil Nadu,Dining,Starbucks,POS,1388.0
T00307967,2025-04-16,FY25-26,Q1,Apr-25,1,2025,4,C011085,AmEx,Travel Platinum,Mass Affluent,Bengaluru,Karnataka,Luxury Retail,Shoppers Stop,POS,5650.0
T00396643,2025-11-02,FY25-26,Q3,Nov-25,8,2025,11,C014254,AmEx,SmartEarn,Premium,Pune,Maharashtra,Grocery,Blinkit,POS,868.0
T00237173,2026-03-31,FY25-26,Q4,Mar-26,12,2026,3,C008561,AmEx,Platinum,Affluent,Hyderabad,Telangana,Entertainment,BookMyShow,Online,1220.0
T00798973,2025-11-25,FY25-26,Q3,Nov-25,8,2025,11,C028723,AmEx,Platinum,Upper Middle,Mumbai,Maharashtra,Luxury Retail,Sephora,POS,11883.0
T00067371,2025-09-10,FY25-26,Q2,Sep-25,6,2025,9,C002427,AmEx,Gold,Affluent,Chennai,Tamil Nadu,Dining,Zomato Dining,POS,2436.0
T00159378,2025-06-21,FY25-26,Q1,Jun-25,3,2025,6,C005748,AmEx,Travel Platinum,Upper Middle,Gurugram,Haryana,Luxury Retail,Tata CLiQ Luxury,POS,1977.0
T00397164,2025-10-19,FY25-26,Q3,Oct-25,7,2025,10,C014272,AmEx,Membership Rewards,Affluent,Kolkata,West Bengal,Hotels,Taj Hotels,Online,8286.0
T00606279,2025-08-12,FY25-26,Q2,Aug-25,5,2025,8,C021800,AmEx,Travel Platinum,Upper Middle,Bengaluru,Karnataka,E-commerce,Nykaa,Online,4176.0
T00779304,2025-10-13,FY25-26,Q3,Oct-25,7,2025,10,C028011,AmEx,Membership Rewards,Affluent,Pune,Maharashtra,Dining,Barbeque Nation,POS,672.0
T00380063,2025-08-28,FY25-26,Q2,Aug-25,5,2025,8,C013669,AmEx,Gold,Affluent,Delhi,Delhi,E-commerce,Nykaa,Online,1051.0
T00548801,2025-06-25,FY25-26,Q1,Jun-25,3,2025,6,C019742,AmEx,Membership Rewards,Premium,Gurugram,Haryana,Electronics,Vijay Sales,Online,2419.0
T00474413,2025-08-27,FY25-26,Q2,Aug-25,5,2025,8,C017066,AmEx,Membership Rewards,Upper Middle,Mumbai,Maharashtra,Dining,Swiggy Dineout,Online,520.0
T00056538,2025-04-04,FY25-26,Q1,Apr-25,1,2025,4,C002036,AmEx,SmartEarn,Premium,Delhi,Delhi,E-commerce,Amazon India,Online,1004.0
T00114718,2026-03-16,FY25-26,Q4,Mar-26,12,2026,3,C004125,AmEx,SmartEarn,Premium,Pune,Maharashtra,E-commerce,Amazon India,Online,821.0
T00659858,2025-06-26,FY25-26,Q1,Jun-25,3,2025,6,C023727,AmEx,Gold,Upper Middle,Jaipur,Rajasthan,E-commerce,Ajio,POS,954.0
T00727143,2026-03-18,FY25-26,Q4,Mar-26,12,2026,3,C026147,AmEx,Gold,Affluent,Bengaluru,Karnataka,Grocery,Blinkit,POS,412.0
T00858562,2025-04-09,FY25-26,Q1,Apr-25,1,2025,4,C030875,AmEx,Membership Rewards,Premium,Delhi,Delhi,Dining,Starbucks,POS,3356.0
T00702637,2025-10-08,FY25-26,Q3,Oct-25,7,2025,10,C025278,AmEx,Membership Rewards,Upper Middle,Pune,Maharashtra,Travel,Yatra,Online,5088.0
T00082298,2025-04-25,FY25-26,Q1,Apr-25,1,2025,4,C002963,AmEx,SmartEarn,Affluent,Pune,Maharashtra,Luxury Retail,Sephora,POS,3993.0
T00466993,2025-10-25,FY25-26,Q3,Oct-25,7,2025,10,C016804,AmEx,Membership Rewards,Premium,Hyderabad,Telangana,Hotels,Marriott,Online,11952.0
T00195924,2025-10-25,FY25-26,Q3,Oct-25,7,2025,10,C007064,AmEx,Travel Platinum,Mass Affluent,Chennai,Tamil Nadu,E-commerce,Nykaa,Online,2322.0
T00448285,2026-03-24,FY25-26,Q4,Mar-26,12,2026,3,C016129,AmEx,Gold,Upper Middle,Gurugram,Haryana,Travel,IndiGo,POS,8301.0
T00198264,2025-08-29,FY25-26,Q2,Aug-25,5,2025,8,C007150,AmEx,SmartEarn,Mass Affluent,Mumbai,Maharashtra,Dining,Barbeque Nation,POS,896.0
T00119122,2025-08-05,FY25-26,Q2,Aug-25,5,2025,8,C004287,AmEx,Membership Rewards,Affluent,Mumbai,Maharashtra,Travel,Yatra,POS,4422.0
T00045558,2025-06-07,FY25-26,Q1,Jun-25,3,2025,6,C001646,AmEx,Membership Rewards,Premium,Pune,Maharashtra,Healthcare,Apollo Pharmacy,Online,2158.0
T00355498,2025-07-31,FY25-26,Q2,Jul-25,4,2025,7,C012792,AmEx,Platinum,Affluent,Mumbai,Maharashtra,Luxury Retail,Shoppers Stop,POS,4390.0
T00670574,2025-11-21,FY25-26,Q3,Nov-25,8,2025,11,C024110,AmEx,Corporate,Affluent,Delhi,Delhi,Travel,MakeMyTrip,Online,3917.0
T00796261,2025-10-18,FY25-26,Q3,Oct-25,7,2025,10,C028627,AmEx,Corporate,Affluent,Bengaluru,Karnataka,Hotels,Taj Hotels,Online,10698.0
T00324637,2025-06-29,FY25-26,Q1,Jun-25,3,2025,6,C011675,AmEx,SmartEarn,Premium,Hyderabad,Telangana,Luxury Retail,Shoppers Stop,POS,10797.0
T00224223,2025-10-12,FY25-26,Q3,Oct-25,7,2025,10,C008093,AmEx,Membership Rewards,Affluent,Kolkata,West Bengal,Electronics,Reliance Digital,Online,4051.0
T00425948,2025-06-08,FY25-26,Q1,Jun-25,3,2025,6,C015318,AmEx,Membership Rewards,Premium,Gurugram,Haryana,Dining,Zomato Dining,POS,2256.0
T00607655,2025-05-18,FY25-26,Q1,May-25,2,2025,5,C021850,AmEx,Travel Platinum,Premium,Gurugram,Haryana,Travel,Air India,POS,26560.0
T00102120,2025-09-19,FY25-26,Q2,Sep-25,6,2025,9,C003673,AmEx,Corporate,Affluent,Hyderabad,Telangana,Luxury Retail,Shoppers Stop,POS,3158.0
T00099624,2025-10-19,FY25-26,Q3,Oct-25,7,2025,10,C003583,AmEx,Gold,Affluent,Bengaluru,Karnataka,Entertainment,BookMyShow,Online,480.0
T00089061,2026-03-20,FY25-26,Q4,Mar-26,12,2026,3,C003205,AmEx,Platinum,Upper Middle,Gurugram,Haryana,Dining,Zomato Dining,POS,1664.0
T00503361,2025-08-24,FY25-26,Q2,Aug-25,5,2025,8,C018102,AmEx,Travel Platinum,Affluent,Bengaluru,Karnataka,Travel,MakeMyTrip,POS,12448.0
T00107890,2025-06-06,FY25-26,Q1,Jun-25,3,2025,6,C003884,AmEx,Gold,Affluent,Delhi,Delhi,Hotels,ITC Hotels,Online,2946.0
T00473955,2026-01-01,FY25-26,Q4,Jan-26,10,2026,1,C017049,AmEx,Platinum,Affluent,Bengaluru,Karnataka,Travel,IndiGo,Online,13453.0
T00073023,2025-11-08,FY25-26,Q3,Nov-25,8,2025,11,C002628,AmEx,Travel Platinum,Premium,Hyderabad,Telangana,Travel,MakeMyTrip,POS,13222.0
T00033442,2025-10-25,FY25-26,Q3,Oct-25,7,2025,10,C001207,AmEx,Membership Rewards,Affluent,Chennai,Tamil Nadu,Dining,Zomato Dining,POS,1276.0
T00637589,2025-06-29,FY25-26,Q1,Jun-25,3,2025,6,C022929,AmEx,Gold,Premium,Mumbai,Maharashtra,Grocery,BigBasket,POS,952.0
T00852581,2025-08-25,FY25-26,Q2,Aug-25,5,2025,8,C030659,AmEx,Membership Rewards,Affluent,Hyderabad,Telangana,Dining,Starbucks,POS,604.0
T00608102,2025-09-05,FY25-26,Q2,Sep-25,6,2025,9,C021866,AmEx,Travel Platinum,Affluent,Gurugram,Haryana,E-commerce,Nykaa,Online,1332.0
T00752465,2025-09-25,FY25-26,Q2,Sep-25,6,2025,9,C027048,AmEx,Gold,Affluent,Hyderabad,Telangana,E-commerce,Ajio,Online,5072.0
T00579767,2026-01-08,FY25-26,Q4,Jan-26,10,2026,1,C020846,AmEx,Platinum,Premium,Bengaluru,Karnataka,Dining,Barbeque Nation,POS,2332.0
T00097522,2025-11-14,FY25-26,Q3,Nov-25,8,2025,11,C003509,AmEx,Gold,Premium,Gurugram,Haryana,Grocery,Reliance Fresh,POS,572.0
T00597791,2025-11-22,FY25-26,Q3,Nov-25,8,2025,11,C021494,AmEx,Membership Rewards,Premium,Bengaluru,Karnataka,Dining,Mainland China,POS,1360.0
T00525576,2025-09-26,FY25-26,Q2,Sep-25,6,2025,9,C018905,AmEx,SmartEarn,Affluent,Bengaluru,Karnataka,Travel,Akbar Travels,POS,2886.0
T00391984,2025-08-03,FY25-26,Q2,Aug-25,5,2025,8,C014089,AmEx,SmartEarn,Premium,Delhi,Delhi,Grocery,Blinkit,POS,1440.0
T00636736,2026-02-14,FY25-26,Q4,Feb-26,11,2026,2,C022897,AmEx,SmartEarn,Affluent,Bengaluru,Karnataka,Travel,Yatra,Online,4211.0
T00685248,2025-11-12,FY25-26,Q3,Nov-25,8,2025,11,C024643,AmEx,Membership Rewards,Affluent,Mumbai,Maharashtra,Hotels,ITC Hotels,Online,21300.0
T00260254,2025-09-28,FY25-26,Q2,Sep-25,6,2025,9,C009377,AmEx,Gold,Premium,Chennai,Tamil Nadu,Hotels,Radisson,POS,2502.0
T00799974,2025-08-13,FY25-26,Q2,Aug-25,5,2025,8,C028760,AmEx,Gold,Premium,Ahmedabad,Gujarat,Grocery,BigBasket,POS,804.0
T00707294,2025-07-10,FY25-26,Q2,Jul-25,4,2025,7,C025442,AmEx,Corporate,Affluent,Chennai,Tamil Nadu,Hotels,Marriott,Online,1884.0
T00322614,2026-01-20,FY25-26,Q4,Jan-26,10,2026,1,C011605,AmEx,Membership Rewards,Premium,Bengaluru,Karnataka,Hotels,Marriott,Online,30654.0
T00137703,2025-07-21,FY25-26,Q2,Jul-25,4,2025,7,C004961,AmEx,Travel Platinum,Mass Affluent,Mumbai,Maharashtra,Hotels,Taj Hotels,Online,5004.0
T00038335,2026-03-04,FY25-26,Q4,Mar-26,12,2026,3,C001386,AmEx,Gold,Upper Middle,Mumbai,Maharashtra,Dining,Mainland China,Online,900.0
T00032470,2025-08-16,FY25-26,Q2,Aug-25,5,2025,8,C001172,AmEx,Travel Platinum,Affluent,Delhi,Delhi,Electronics,Reliance Digital,Online,5237.0
T00783683,2026-02-03,FY25-26,Q4,Feb-26,11,2026,2,C028171,AmEx,Platinum,Premium,Mumbai,Maharashtra,Dining,Starbucks,Online,1376.0
T00076507,2026-03-18,FY25-26,Q4,Mar-26,12,2026,3,C002756,AmEx,Gold,Premium,Mumbai,Maharashtra,Entertainment,PVR INOX,Online,2248.0
T00222248,2026-03-27,FY25-26,Q4,Mar-26,12,2026,3,C008023,AmEx,Gold,Mass Affluent,Bengaluru,Karnataka,Electronics,Croma,POS,341.0
T00513455,2025-06-17,FY25-26,Q1,Jun-25,3,2025,6,C018466,AmEx,Platinum,Affluent,Chennai,Tamil Nadu,Hotels,Radisson,Online,8712.0
T00466250,2025-07-25,FY25-26,Q2,Jul-25,4,2025,7,C016778,AmEx,SmartEarn,Upper Middle,Hyderabad,Telangana,Dining,Mainland China,POS,740.0
T00208868,2026-03-31,FY25-26,Q4,Mar-26,12,2026,3,C007532,AmEx,Platinum,Upper Middle,Hyderabad,Telangana,Dining,Mainland China,POS,1628.0
T00502925,2025-06-26,FY25-26,Q1,Jun-25,3,2025,6,C018086,AmEx,Gold,Upper Middle,Mumbai,Maharashtra,Entertainment,Spotify,POS,756.0
T00227729,2025-10-29,FY25-26,Q3,Oct-25,7,2025,10,C008222,AmEx,Travel Platinum,Affluent,Gurugram,Haryana,Hotels,Marriott,Online,4848.0
T00058139,2025-10-20,FY25-26,Q3,Oct-25,7,2025,10,C002094,AmEx,Platinum,Premium,Pune,Maharashtra,Travel,Air India,POS,6669.0
T00351155,2025-12-18,FY25-26,Q3,Dec-25,9,2025,12,C012634,AmEx,Gold,Premium,Chennai,Tamil Nadu,Healthcare,Apollo Pharmacy,POS,2323.0
T00600288,2025-08-09,FY25-26,Q2,Aug-25,5,2025,8,C021584,AmEx,Gold,Affluent,Bengaluru,Karnataka,Electronics,Apple India,POS,1526.0
T00682212,2025-09-08,FY25-26,Q2,Sep-25,6,2025,9,C024534,AmEx,Membership Rewards,Premium,Bengaluru,Karnataka,Dining,Starbucks,POS,1360.0
T00573547,2025-09-27,FY25-26,Q2,Sep-25,6,2025,9,C020620,AmEx,Gold,Upper Middle,Mumbai,Maharashtra,Electronics,Apple India,Online,1046.0
T00138217,2025-04-10,FY25-26,Q1,Apr-25,1,2025,4,C004980,AmEx,Membership Rewards,Mass Affluent,Mumbai,Maharashtra,Grocery,Reliance Fresh,POS,584.0
T00026273,2025-10-10,FY25-26,Q3,Oct-25,7,2025,10,C000944,AmEx,Membership Rewards,Affluent,Chennai,Tamil Nadu,Grocery,Reliance Fresh,POS,660.0
T00646852,2025-08-20,FY25-26,Q2,Aug-25,5,2025,8,C023267,AmEx,Gold,Affluent,Mumbai,Maharashtra,Luxury Retail,Rolex Boutique,POS,7403.0
T00449947,2026-02-27,FY25-26,Q4,Feb-26,11,2026,2,C016191,AmEx,Gold,Upper Middle,Bengaluru,Karnataka,Luxury Retail,Sephora,Online,6020.0
T00539860,2025-06-26,FY25-26,Q1,Jun-25,3,2025,6,C019421,AmEx,Platinum,Premium,Bengaluru,Karnataka,Dining,Barbeque Nation,POS,1044.0
T00233774,2026-01-17,FY25-26,Q4,Jan-26,10,2026,1,C008441,AmEx,SmartEarn,Upper Middle,Chennai,Tamil Nadu,Fuel,HPCL,POS,580.0
T00071713,2025-04-19,FY25-26,Q1,Apr-25,1,2025,4,C002582,AmEx,Gold,Affluent,Bengaluru,Karnataka,Travel,Yatra,POS,8941.0
T00870216,2025-10-23,FY25-26,Q3,Oct-25,7,2025,10,C031291,AmEx,SmartEarn,Upper Middle,Chennai,Tamil Nadu,Dining,Mainland China,POS,768.0
T00268171,2025-04-05,FY25-26,Q1,Apr-25,1,2025,4,C009665,AmEx,Membership Rewards,Mass Affluent,Delhi,Delhi,Travel,MakeMyTrip,Online,2394.0
T00591888,2025-11-05,FY25-26,Q3,Nov-25,8,2025,11,C021285,AmEx,Membership Rewards,Upper Middle,Bengaluru,Karnataka,Travel,IRCTC,Online,4646.0
T00183386,2026-03-22,FY25-26,Q4,Mar-26,12,2026,3,C006609,AmEx,Membership Rewards,Premium,Hyderabad,Telangana,Luxury Retail,Shoppers Stop,Online,9374.0
T00881918,2026-02-21,FY25-26,Q4,Feb-26,11,2026,2,C031710,AmEx,Platinum,Premium,Chennai,Tamil Nadu,Luxury Retail,Shoppers Stop,POS,4530.0
T00180556,2026-03-24,FY25-26,Q4,Mar-26,12,2026,3,C006511,AmEx,Membership Rewards,Affluent,Delhi,Delhi,Electronics,Reliance Digital,POS,1675.0
T00557289,2025-08-28,FY25-26,Q2,Aug-25,5,2025,8,C020044,AmEx,Corporate,Affluent,Mumbai,Maharashtra,Hotels,Marriott,Online,10824.0
T00499627,2025-04-19,FY25-26,Q1,Apr-25,1,2025,4,C017966,AmEx,Platinum,Affluent,Mumbai,Maharashtra,Electronics,Vijay Sales,POS,1430.0
T00483348,2025-08-10,FY25-26,Q2,Aug-25,5,2025,8,C017384,AmEx,Corporate,Affluent,Delhi,Delhi,Healthcare,Practo,Online,1421.0
T00389814,2025-09-15,FY25-26,Q2,Sep-25,6,2025,9,C014014,AmEx,Platinum,Premium,Bengaluru,Karnataka,E-commerce,Amazon India,Online,1228.0
T00628299,2025-08-08,FY25-26,Q2,Aug-25,5,2025,8,C022596,AmEx,Travel Platinum,Premium,Delhi,Delhi,Grocery,Reliance Fresh,Online,2340.0
T00410070,2025-12-16,FY25-26,Q3,Dec-25,9,2025,12,C014739,AmEx,Platinum,Affluent,Bengaluru,Karnataka,Hotels,ITC Hotels,Online,20928.0
T00795164,2025-08-29,FY25-26,Q2,Aug-25,5,2025,8,C028587,AmEx,SmartEarn,Upper Middle,Pune,Maharashtra,Grocery,BigBasket,POS,480.0
T00005742,2026-02-28,FY25-26,Q4,Feb-26,11,2026,2,C000214,AmEx,SmartEarn,Affluent,Bengaluru,Karnataka,Travel,MakeMyTrip,POS,10810.0
T00853319,2025-11-25,FY25-26,Q3,Nov-25,8,2025,11,C030685,AmEx,Platinum,Affluent,Chennai,Tamil Nadu,Electronics,Apple India,POS,5534.0
T00207726,2025-09-04,FY25-26,Q2,Sep-25,6,2025,9,C007490,AmEx,Platinum,Affluent,Mumbai,Maharashtra,Dining,Zomato Dining,POS,1424.0
T00017719,2025-04-15,FY25-26,Q1,Apr-25,1,2025,4,C000644,AmEx,Platinum,Premium,Chennai,Tamil Nadu,Healthcare,Apollo Pharmacy,POS,2618.0
T00629726,2025-08-06,FY25-26,Q2,Aug-25,5,2025,8,C022648,AmEx,Corporate,Premium,Delhi,Delhi,Education,Great Learning,Online,8263.0
T00399799,2025-10-21,FY25-26,Q3,Oct-25,7,2025,10,C014370,AmEx,Gold,Upper Middle,Hyderabad,Telangana,Grocery,Blinkit,POS,180.0
T00697001,2025-05-16,FY25-26,Q1,May-25,2,2025,5,C025074,AmEx,Membership Rewards,Affluent,Chennai,Tamil Nadu,Grocery,Nature's Basket,POS,772.0
T00729764,2025-05-10,FY25-26,Q1,May-25,2,2025,5,C026239,AmEx,SmartEarn,Upper Middle,Bengaluru,Karnataka,Grocery,Reliance Fresh,POS,488.0
T00325198,2025-12-17,FY25-26,Q3,Dec-25,9,2025,12,C011696,AmEx,Gold,Premium,Mumbai,Maharashtra,Travel,Yatra,Online,17837.0
T00187013,2026-01-11,FY25-26,Q4,Jan-26,10,2026,1,C006747,AmEx,Membership Rewards,Affluent,Pune,Maharashtra,Luxury Retail,Lifestyle,POS,7185.0
T00636488,2025-09-21,FY25-26,Q2,Sep-25,6,2025,9,C022888,AmEx,Gold,Affluent,Hyderabad,Telangana,Electronics,Vijay Sales,POS,5270.0
T00677103,2025-12-14,FY25-26,Q3,Dec-25,9,2025,12,C024347,AmEx,Gold,Premium,Ahmedabad,Gujarat,Dining,Mainland China,POS,4516.0
T00027191,2025-04-18,FY25-26,Q1,Apr-25,1,2025,4,C000978,AmEx,Platinum,Affluent,Mumbai,Maharashtra,Hotels,ITC Hotels,Online,5802.0
T00404876,2025-11-24,FY25-26,Q3,Nov-25,8,2025,11,C014554,AmEx,Gold,Affluent,Bengaluru,Karnataka,Education,Great Learning,Online,16708.0
T00081819,2025-07-07,FY25-26,Q2,Jul-25,4,2025,7,C002946,AmEx,Platinum,Upper Middle,Pune,Maharashtra,Travel,Air India,POS,4947.0
T00603481,2025-10-26,FY25-26,Q3,Oct-25,7,2025,10,C021698,AmEx,Travel Platinum,Affluent,Chennai,Tamil Nadu,Luxury Retail,Rolex Boutique,POS,5746.0
T00237967,2025-08-11,FY25-26,Q2,Aug-25,5,2025,8,C008590,AmEx,Travel Platinum,Affluent,Hyderabad,Telangana,Dining,Zomato Dining,POS,1028.0
T00315421,2025-11-24,FY25-26,Q3,Nov-25,8,2025,11,C011348,AmEx,Platinum,Affluent,Mumbai,Maharashtra,Luxury Retail,Rolex Boutique,Online,10634.0
T00746174,2025-12-29,FY25-26,Q3,Dec-25,9,2025,12,C026821,AmEx,Gold,Affluent,Gurugram,Haryana,Education,Great Learning,Online,6888.0
T00700420,2025-12-01,FY25-26,Q3,Dec-25,9,2025,12,C025196,AmEx,Travel Platinum,Affluent,Delhi,Delhi,Travel,Yatra,Online,8576.0
T00439525,2025-06-05,FY25-26,Q1,Jun-25,3,2025,6,C015811,AmEx,Gold,Premium,Hyderabad,Telangana,Dining,Barbeque Nation,POS,1088.0
T00616562,2026-02-04,FY25-26,Q4,Feb-26,11,2026,2,C022174,AmEx,SmartEarn,Premium,Chennai,Tamil Nadu,Dining,Barbeque Nation,POS,984.0
T00139562,2025-06-17,FY25-26,Q1,Jun-25,3,2025,6,C005029,AmEx,Platinum,Premium,Pune,Maharashtra,E-commerce,Amazon India,Online,1868.0
T00315969,2025-12-31,FY25-26,Q3,Dec-25,9,2025,12,C011367,AmEx,SmartEarn,Premium,Chennai,Tamil Nadu,Dining,Swiggy Dineout,POS,1548.0
T00148293,2026-03-03,FY25-26,Q4,Mar-26,12,2026,3,C005348,AmEx,Gold,Premium,Bengaluru,Karnataka,Travel,IndiGo,Online,25453.0
T00691539,2025-08-29,FY25-26,Q2,Aug-25,5,2025,8,C024870,AmEx,Membership Rewards,Affluent,Bengaluru,Karnataka,Travel,Yatra,POS,7411.0
T00612252,2025-11-22,FY25-26,Q3,Nov-25,8,2025,11,C022020,AmEx,Membership Rewards,Premium,Delhi,Delhi,E-commerce,Flipkart,Online,10364.0
T00552900,2025-12-22,FY25-26,Q3,Dec-25,9,2025,12,C019886,AmEx,Travel Platinum,Upper Middle,Mumbai,Maharashtra,Dining,Zomato Dining,POS,5576.0
T00119777,2026-03-31,FY25-26,Q4,Mar-26,12,2026,3,C004311,AmEx,Membership Rewards,Upper Middle,Chennai,Tamil Nadu,Grocery,BigBasket,POS,640.0
T00310449,2026-01-27,FY25-26,Q4,Jan-26,10,2026,1,C011173,AmEx,Corporate,Premium,Delhi,Delhi,Electronics,Apple India,Online,9686.0
T00811432,2025-12-05,FY25-26,Q3,Dec-25,9,2025,12,C029179,AmEx,Platinum,Premium,Gurugram,Haryana,Grocery,Blinkit,Online,1984.0
T00150857,2025-12-23,FY25-26,Q3,Dec-25,9,2025,12,C005438,AmEx,Gold,Premium,Delhi,Delhi,Luxury Retail,Shoppers Stop,POS,7034.0
T00591938,2025-10-25,FY25-26,Q3,Oct-25,7,2025,10,C021287,AmEx,Platinum,Upper Middle,Delhi,Delhi,Travel,MakeMyTrip,POS,7078.0
